,record_id,level,message
8,352ef738-415d-46f7-a94f-13e06ee95d80,WARNING,"Contact missing organization ROR:  contact['individual-name']='Hessing-Lewis, Margot' contact['organisation-name']='Hakai Institute'"
9,352ef738-415d-46f7-a94f-13e06ee95d80,WARNING,"Contact missing ORCID: contact['individual-name']='Gehman, Alyssa' contact.get('organisation-name')='Hakai Institute'"
10,352ef738-415d-46f7-a94f-13e06ee95d80,WARNING,"Contact missing organization ROR:  contact['individual-name']='Gehman, Alyssa' contact['organisation-name']='Hakai Institute'"
11,352ef738-415d-46f7-a94f-13e06ee95d80,WARNING,Record isn't accesible via a general public repository
0,5e987043-f439-4a37-b8f3-2d8016bd0fe9,WARNING,Title contains acronyms potentially
1,5e987043-f439-4a37-b8f3-2d8016bd0fe9,INFO,No version
2,5e987043-f439-4a37-b8f3-2d8016bd0fe9,WARNING,"Contact missing ORCID: contact['individual-name']='McInnes, Will' contact.get('organisation-name')='Hakai Institute'"
3,5e987043-f439-4a37-b8f3-2d8016bd0fe9,WARNING,"Contact missing organization ROR:  contact['individual-name']='McInnes, Will' contact['organisation-name']='Hakai Institute'"
4,5e987043-f439-4a37-b8f3-2d8016bd0fe9,WARNING,"Contact missing ORCID: contact['individual-name']='Heathfield, Derek' contact.get('organisation-name')='Hakai Institute'"
5,5e987043-f439-4a37-b8f3-2d8016bd0fe9,WARNING,Record isn't accesible via a general public repository
0,a1059137-5bed-4ebd-838c-cafc590e9a0e,ERROR,No projects associated
1,a1059137-5bed-4ebd-838c-cafc590e9a0e,INFO,Title is greater than 60 characters
2,a1059137-5bed-4ebd-838c-cafc590e9a0e,INFO,No version
3,a1059137-5bed-4ebd-838c-cafc590e9a0e,WARNING,No DOI defined
4,a1059137-5bed-4ebd-838c-cafc590e9a0e,WARNING,No funder
5,a1059137-5bed-4ebd-838c-cafc590e9a0e,WARNING,No publisher
6,a1059137-5bed-4ebd-838c-cafc590e9a0e,INFO,Contact missing ORCID: contact['individual-name']='Sara Wickham' contact.get('organisation-name')='University of Victoria'
7,a1059137-5bed-4ebd-838c-cafc590e9a0e,INFO,Contact missing organization ROR:  contact['individual-name']='Sara Wickham' contact['organisation-name']='University of Victoria'
8,a1059137-5bed-4ebd-838c-cafc590e9a0e,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
9,a1059137-5bed-4ebd-838c-cafc590e9a0e,WARNING,Record isn't accesible via a general public repository
0,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,ERROR,No projects associated
1,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,INFO,Title is greater than 60 characters
2,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,INFO,No version
3,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,No funder
4,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,Contact missing ORCID: contact['individual-name']='Ian Giesbrecht' contact.get('organisation-name')='Hakai Institute'
5,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,Contact missing organization ROR:  contact['individual-name']='Ian Giesbrecht' contact['organisation-name']='Hakai Institute'
6,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,Contact missing ORCID: contact['individual-name']='Emily Haughton' contact.get('organisation-name')='Hakai Institute'
7,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,Contact missing organization ROR:  contact['individual-name']='Emily Haughton' contact['organisation-name']='Hakai Institute'
8,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,Contact missing ORCID: contact['individual-name']='Isabelle Desmarais' contact.get('organisation-name')='Hakai Institute'
9,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,Contact missing organization ROR:  contact['individual-name']='Isabelle Desmarais' contact['organisation-name']='Hakai Institute'
10,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,Contact missing ORCID: contact['individual-name']='Robert White' contact.get('organisation-name')='Hakai Institute'
11,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,Contact missing organization ROR:  contact['individual-name']='Robert White' contact['organisation-name']='Hakai Institute'
12,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
13,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,WARNING,Record isn't accesible via a general public repository
0,11ab5b35-5242-4848-8c60-0847d8fea904,ERROR,No projects associated
1,11ab5b35-5242-4848-8c60-0847d8fea904,WARNING,Title contains acronyms potentially
2,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,Title is greater than 60 characters
3,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,No version
4,11ab5b35-5242-4848-8c60-0847d8fea904,WARNING,No funder
5,11ab5b35-5242-4848-8c60-0847d8fea904,WARNING,No publisher
6,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,"Contact missing ORCID: contact['individual-name']='Whitehead, Chris' contact.get('organisation-name')='Sitka Tribe of Alaska'"
7,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,"Contact missing organization ROR:  contact['individual-name']='Whitehead, Chris' contact['organisation-name']='Sitka Tribe of Alaska'"
8,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,"Contact missing ORCID: contact['individual-name']='Lanphier, Karie' contact.get('organisation-name')='Sitka Tribe of Alaska'"
9,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,"Contact missing organization ROR:  contact['individual-name']='Lanphier, Karie' contact['organisation-name']='Sitka Tribe of Alaska'"
10,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,"Contact missing ORCID: contact['individual-name']='Peterson, Willoughby' contact.get('organisation-name')='Sitka Tribe of Alaska'"
11,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,"Contact missing organization ROR:  contact['individual-name']='Peterson, Willoughby' contact['organisation-name']='Sitka Tribe of Alaska'"
12,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,"Contact missing ORCID: contact['individual-name']='Kennedy, Estjer' contact.get('organisation-name')='Sitka Tribe of Alaska'"
13,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,"Contact missing organization ROR:  contact['individual-name']='Kennedy, Estjer' contact['organisation-name']='Sitka Tribe of Alaska'"
14,11ab5b35-5242-4848-8c60-0847d8fea904,INFO,"Contact missing ORCID: contact['individual-name']='Hales, Burke' contact.get('organisation-name')='Oregon State University'"
15,11ab5b35-5242-4848-8c60-0847d8fea904,ERROR,Invalid resources.url.status_code: 401 for resources[1].url=https://hecate.hakai.org/erddap/tabledap/HakaiSitkaBoLResearch.html
16,11ab5b35-5242-4848-8c60-0847d8fea904,WARNING,Record isn't accesible via a general public repository
0,24251acf-598c-4457-b6dc-90eef0309879,ERROR,No projects associated
1,24251acf-598c-4457-b6dc-90eef0309879,INFO,Title is greater than 60 characters
2,24251acf-598c-4457-b6dc-90eef0309879,INFO,No version
3,24251acf-598c-4457-b6dc-90eef0309879,WARNING,No DOI defined
4,24251acf-598c-4457-b6dc-90eef0309879,WARNING,No funder
5,24251acf-598c-4457-b6dc-90eef0309879,WARNING,Contact missing ORCID: contact['individual-name']='Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
6,24251acf-598c-4457-b6dc-90eef0309879,WARNING,Contact missing organization ROR:  contact['individual-name']='Geospatial Technology Team' contact['organisation-name']='Hakai Institute'
7,24251acf-598c-4457-b6dc-90eef0309879,WARNING,Record isn't accesible via a general public repository
0,b5548ded-e62b-48e5-98f8-958399064628,INFO,No version
1,b5548ded-e62b-48e5-98f8-958399064628,WARNING,No DOI defined
2,b5548ded-e62b-48e5-98f8-958399064628,WARNING,No funder
3,b5548ded-e62b-48e5-98f8-958399064628,WARNING,No publisher
4,b5548ded-e62b-48e5-98f8-958399064628,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
5,b5548ded-e62b-48e5-98f8-958399064628,WARNING,Record isn't accesible via a general public repository
0,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,ERROR,No projects associated
1,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,WARNING,Title contains acronyms potentially
2,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,INFO,Title is greater than 60 characters
3,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,INFO,No version
4,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,WARNING,No funder
5,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,WARNING,Contact missing ORCID: contact['individual-name']='G.W. Frazer' contact.get('organisation-name')='Hakai Institute - GWF LiDAR Analytics'
6,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,WARNING,Contact missing organization ROR:  contact['individual-name']='G.W. Frazer' contact['organisation-name']='Hakai Institute - GWF LiDAR Analytics'
7,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,WARNING,Contact missing ORCID: contact['individual-name']='Geospatial Technology Team Hakai' contact.get('organisation-name')='Hakai Institute'
8,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,WARNING,Contact missing organization ROR:  contact['individual-name']='Geospatial Technology Team Hakai' contact['organisation-name']='Hakai Institute'
9,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
10,d29e0650-19c3-4c5f-a3f9-dc153984b0d3,WARNING,Record isn't accesible via a general public repository
0,3b04e30c-9a08-428b-8bd7-7ce93a8f8d39,ERROR,Record DOI HTTPS link is failling: https://doi.org/10.21966/30m7-qc49 status_code=404
1,3b04e30c-9a08-428b-8bd7-7ce93a8f8d39,WARNING,No funder
2,3b04e30c-9a08-428b-8bd7-7ce93a8f8d39,WARNING,No publisher
3,3b04e30c-9a08-428b-8bd7-7ce93a8f8d39,WARNING,"Contact missing ORCID: contact['individual-name']='Hessing-Lewis, Margot' contact.get('organisation-name')='Hakai Institute'"
4,3b04e30c-9a08-428b-8bd7-7ce93a8f8d39,WARNING,"Contact missing organization ROR:  contact['individual-name']='Hessing-Lewis, Margot' contact['organisation-name']='Hakai Institute'"
5,3b04e30c-9a08-428b-8bd7-7ce93a8f8d39,WARNING,"Contact missing ORCID: contact['individual-name']='Gehman, Alyssa' contact.get('organisation-name')='Hakai Institute'"
6,3b04e30c-9a08-428b-8bd7-7ce93a8f8d39,WARNING,"Contact missing organization ROR:  contact['individual-name']='Gehman, Alyssa' contact['organisation-name']='Hakai Institute'"
7,3b04e30c-9a08-428b-8bd7-7ce93a8f8d39,WARNING,Record isn't accesible via a general public repository
0,925de4f1-fa3a-4d12-89e6-4511bad832be,ERROR,No projects associated
1,925de4f1-fa3a-4d12-89e6-4511bad832be,INFO,Title is greater than 60 characters
2,925de4f1-fa3a-4d12-89e6-4511bad832be,INFO,No version
3,925de4f1-fa3a-4d12-89e6-4511bad832be,WARNING,No DOI defined
4,925de4f1-fa3a-4d12-89e6-4511bad832be,WARNING,No funder
5,925de4f1-fa3a-4d12-89e6-4511bad832be,WARNING,Contact missing ORCID: contact['individual-name']='Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
6,925de4f1-fa3a-4d12-89e6-4511bad832be,WARNING,Contact missing organization ROR:  contact['individual-name']='Geospatial Technology Team' contact['organisation-name']='Hakai Institute'
7,925de4f1-fa3a-4d12-89e6-4511bad832be,WARNING,Contact missing ORCID: contact['individual-name']='Airborne Coastal Observatory' contact.get('organisation-name')='Airborne Coastal Observatory - Hakai Institute'
8,925de4f1-fa3a-4d12-89e6-4511bad832be,WARNING,Contact missing organization ROR:  contact['individual-name']='Airborne Coastal Observatory' contact['organisation-name']='Airborne Coastal Observatory - Hakai Institute'
9,925de4f1-fa3a-4d12-89e6-4511bad832be,WARNING,Record isn't accesible via a general public repository
0,e1a581ca-2921-4302-9022-694c16bbe318,INFO,Title is greater than 60 characters
1,e1a581ca-2921-4302-9022-694c16bbe318,INFO,No version
2,e1a581ca-2921-4302-9022-694c16bbe318,WARNING,No funder
3,e1a581ca-2921-4302-9022-694c16bbe318,WARNING,Record isn't accesible via a general public repository
0,21498c59-96e0-4bd8-8152-b65e5df30849,ERROR,No projects associated
1,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,Title contains acronyms potentially
2,21498c59-96e0-4bd8-8152-b65e5df30849,INFO,No version
3,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,No DOI defined
4,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,No funder
5,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
6,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,Contact missing ORCID: contact['individual-name']='Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
7,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,Contact missing organization ROR:  contact['individual-name']='Geospatial Technology Team' contact['organisation-name']='Hakai Institute'
8,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,Contact missing ORCID: contact['individual-name']='Keith Holmes' contact.get('organisation-name')='Hakai Institute'
9,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,Contact missing organization ROR:  contact['individual-name']='Keith Holmes' contact['organisation-name']='Hakai Institute'
10,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,Contact missing ORCID: contact['individual-name']='Luba Reshitnyk' contact.get('organisation-name')='Hakai Institute'
11,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,Contact missing organization ROR:  contact['individual-name']='Luba Reshitnyk' contact['organisation-name']='Hakai Institute'
12,21498c59-96e0-4bd8-8152-b65e5df30849,ERROR,Invalid resources.url.status_code: 404 for resources[1].url=https://drive.google.com/open?id=1jukkkqR46AAO14Q80XMWzwojRotSkuYS
13,21498c59-96e0-4bd8-8152-b65e5df30849,ERROR,Empty resource name
14,21498c59-96e0-4bd8-8152-b65e5df30849,WARNING,Record isn't accesible via a general public repository
0,599f1f68-db1f-4dbc-9d87-a32aa108b048,INFO,Title is greater than 60 characters
1,599f1f68-db1f-4dbc-9d87-a32aa108b048,INFO,No version
2,599f1f68-db1f-4dbc-9d87-a32aa108b048,ERROR,Record DOI HTTPS link is failling: https://doi.org/10.21966/nrmz-a516 status_code=404
3,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,No funder
4,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,No publisher
5,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,"Contact missing ORCID: contact['individual-name']='Froese, Tyrel' contact.get('organisation-name')='Hakai Institute'"
6,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,"Contact missing organization ROR:  contact['individual-name']='Froese, Tyrel' contact['organisation-name']='Hakai Institute'"
7,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,"Contact missing ORCID: contact['individual-name']='Sadlier-Brown, Gillian' contact.get('organisation-name')='Hakai Institute'"
8,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,"Contact missing organization ROR:  contact['individual-name']='Sadlier-Brown, Gillian' contact['organisation-name']='Hakai Institute'"
9,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,"Contact missing ORCID: contact['individual-name']='Hessing-Lewis, Margot' contact.get('organisation-name')='Hakai Institute'"
10,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,"Contact missing organization ROR:  contact['individual-name']='Hessing-Lewis, Margot' contact['organisation-name']='Hakai Institute'"
11,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,"Contact missing ORCID: contact['individual-name']='Gehman, Alyssa' contact.get('organisation-name')='Hakai Institute'"
12,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,"Contact missing organization ROR:  contact['individual-name']='Gehman, Alyssa' contact['organisation-name']='Hakai Institute'"
13,599f1f68-db1f-4dbc-9d87-a32aa108b048,WARNING,Record isn't accesible via a general public repository
0,4119835e-e185-4c76-bb59-6b026ea2879a,WARNING,Title contains acronyms potentially
1,4119835e-e185-4c76-bb59-6b026ea2879a,INFO,No version
2,4119835e-e185-4c76-bb59-6b026ea2879a,WARNING,No funder
3,4119835e-e185-4c76-bb59-6b026ea2879a,WARNING,"Contact missing ORCID: contact['individual-name']='Frazer, Gordon W.' contact.get('organisation-name')='Hakai Institute'"
4,4119835e-e185-4c76-bb59-6b026ea2879a,WARNING,Record isn't accesible via a general public repository
0,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,ERROR,No projects associated
1,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,INFO,Title is greater than 60 characters
2,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,INFO,No version
3,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,WARNING,No funder
4,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,WARNING,No publisher
5,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,WARNING,Contact missing ORCID: contact['individual-name']='Tyrel Froese' contact.get('organisation-name')='Hakai Institute'
6,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,WARNING,Contact missing organization ROR:  contact['individual-name']='Tyrel Froese' contact['organisation-name']='Hakai Institute'
7,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,WARNING,Contact missing ORCID: contact['individual-name']='Alyssa Gehman' contact.get('organisation-name')='Hakai Institute'
8,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,WARNING,Contact missing organization ROR:  contact['individual-name']='Alyssa Gehman' contact['organisation-name']='Hakai Institute'
9,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
10,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,WARNING,Record isn't accesible via a general public repository
0,f7196355-3dec-4991-9ee9-451769c82cbe,INFO,Title is greater than 60 characters
1,f7196355-3dec-4991-9ee9-451769c82cbe,ERROR,Record DOI HTTPS link is failling: https://doi.org/10.21966/dveq-bt48 status_code=404
2,f7196355-3dec-4991-9ee9-451769c82cbe,WARNING,Record isn't accesible via a general public repository
0,462d060b-b659-437f-9ceb-8b3d801c6260,INFO,No version
1,462d060b-b659-437f-9ceb-8b3d801c6260,WARNING,No funder
2,462d060b-b659-437f-9ceb-8b3d801c6260,WARNING,"Contact missing ORCID: contact['individual-name']='Floyd, William C.' contact.get('organisation-name')='Hakai Institute - Vancouver Island University'"
3,462d060b-b659-437f-9ceb-8b3d801c6260,WARNING,"Contact missing organization ROR:  contact['individual-name']='Floyd, William C.' contact['organisation-name']='Hakai Institute - Vancouver Island University'"
4,462d060b-b659-437f-9ceb-8b3d801c6260,INFO,"Contact missing ORCID: contact['individual-name']='Oliver, A. A.' contact.get('organisation-name')=''"
5,462d060b-b659-437f-9ceb-8b3d801c6260,INFO,"Contact missing ORCID: contact['individual-name']='Tank, Suzanne E.' contact.get('organisation-name')=''"
6,462d060b-b659-437f-9ceb-8b3d801c6260,WARNING,"Contact missing ORCID: contact['individual-name']='Holmes, Keith' contact.get('organisation-name')='Hakai Institute'"
7,462d060b-b659-437f-9ceb-8b3d801c6260,WARNING,Record isn't accesible via a general public repository
0,bc56bf13-b935-459a-89b0-39a941ea7aa1,ERROR,No projects associated
1,bc56bf13-b935-459a-89b0-39a941ea7aa1,INFO,Title is greater than 60 characters
2,bc56bf13-b935-459a-89b0-39a941ea7aa1,ERROR,Record DOI HTTPS link is failling: https://doi.org/10.21966/q5vm-8797 status_code=404
3,bc56bf13-b935-459a-89b0-39a941ea7aa1,WARNING,No funder
4,bc56bf13-b935-459a-89b0-39a941ea7aa1,WARNING,No publisher
5,bc56bf13-b935-459a-89b0-39a941ea7aa1,ERROR,Invalid resources.url.status_code: 404 for resources[1].url=https://catalogue.hakai.org/erddap/tabledap/HakaiChlorophyllSampleResearch.html
6,bc56bf13-b935-459a-89b0-39a941ea7aa1,WARNING,Record isn't accesible via a general public repository
0,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,ERROR,No projects associated
1,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,INFO,Title is greater than 60 characters
2,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,INFO,No version
3,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,WARNING,No DOI defined
4,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,WARNING,No funder
5,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,WARNING,Contact missing ORCID: contact['individual-name']='Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
6,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,WARNING,Contact missing organization ROR:  contact['individual-name']='Geospatial Technology Team' contact['organisation-name']='Hakai Institute'
7,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,WARNING,Contact missing ORCID: contact['individual-name']='Airborne Coastal Observatory' contact.get('organisation-name')='Airborne Coastal Observatory - Hakai Institute'
8,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,WARNING,Contact missing organization ROR:  contact['individual-name']='Airborne Coastal Observatory' contact['organisation-name']='Airborne Coastal Observatory - Hakai Institute'
9,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,WARNING,Record isn't accesible via a general public repository
0,f4481f06-e94c-4344-8082-a28a175c665d,ERROR,No projects associated
1,f4481f06-e94c-4344-8082-a28a175c665d,INFO,Title is greater than 60 characters
2,f4481f06-e94c-4344-8082-a28a175c665d,INFO,No version
3,f4481f06-e94c-4344-8082-a28a175c665d,WARNING,No funder
4,f4481f06-e94c-4344-8082-a28a175c665d,WARNING,Contact missing ORCID: contact['individual-name']='Emily Haughton' contact.get('organisation-name')='Hakai Institute'
5,f4481f06-e94c-4344-8082-a28a175c665d,WARNING,Contact missing organization ROR:  contact['individual-name']='Emily Haughton' contact['organisation-name']='Hakai Institute'
6,f4481f06-e94c-4344-8082-a28a175c665d,WARNING,Contact missing ORCID: contact['individual-name']='Ian Giesbrecht' contact.get('organisation-name')='Hakai Institute'
7,f4481f06-e94c-4344-8082-a28a175c665d,WARNING,Contact missing organization ROR:  contact['individual-name']='Ian Giesbrecht' contact['organisation-name']='Hakai Institute'
8,f4481f06-e94c-4344-8082-a28a175c665d,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
9,f4481f06-e94c-4344-8082-a28a175c665d,WARNING,Record isn't accesible via a general public repository
0,e6b3fcce-fec8-4bc8-a4b4-269861620966,ERROR,No projects associated
1,e6b3fcce-fec8-4bc8-a4b4-269861620966,WARNING,Title contains acronyms potentially
2,e6b3fcce-fec8-4bc8-a4b4-269861620966,INFO,Title is greater than 60 characters
3,e6b3fcce-fec8-4bc8-a4b4-269861620966,INFO,No version
4,e6b3fcce-fec8-4bc8-a4b4-269861620966,WARNING,No funder
5,e6b3fcce-fec8-4bc8-a4b4-269861620966,WARNING,No publisher
6,e6b3fcce-fec8-4bc8-a4b4-269861620966,WARNING,Contact missing ORCID: contact['individual-name']='Wiley Evans' contact.get('organisation-name')='Hakai Institute'
7,e6b3fcce-fec8-4bc8-a4b4-269861620966,WARNING,Contact missing organization ROR:  contact['individual-name']='Wiley Evans' contact['organisation-name']='Hakai Institute'
8,e6b3fcce-fec8-4bc8-a4b4-269861620966,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
9,e6b3fcce-fec8-4bc8-a4b4-269861620966,WARNING,Record isn't accesible via a general public repository
0,3e5cce03-ecf7-42d8-87a2-529fc04a7faa,INFO,Title is greater than 60 characters
1,3e5cce03-ecf7-42d8-87a2-529fc04a7faa,WARNING,No funder
2,3e5cce03-ecf7-42d8-87a2-529fc04a7faa,WARNING,No publisher
3,3e5cce03-ecf7-42d8-87a2-529fc04a7faa,INFO,"Contact missing ORCID: contact['individual-name']='Lebon, Geoffrey T.' contact.get('organisation-name')='University of Washington Joint Institute for the Study of the Atmosphere'"
4,3e5cce03-ecf7-42d8-87a2-529fc04a7faa,INFO,"Contact missing organization ROR:  contact['individual-name']='Lebon, Geoffrey T.' contact['organisation-name']='University of Washington Joint Institute for the Study of the Atmosphere'"
5,3e5cce03-ecf7-42d8-87a2-529fc04a7faa,INFO,"Contact missing ORCID: contact['individual-name']='Harrington, Christen D.' contact.get('organisation-name')='Alaska Department of Transportation'"
6,3e5cce03-ecf7-42d8-87a2-529fc04a7faa,INFO,"Contact missing organization ROR:  contact['individual-name']='Harrington, Christen D.' contact['organisation-name']='Alaska Department of Transportation'"
7,3e5cce03-ecf7-42d8-87a2-529fc04a7faa,INFO,"Contact missing ORCID: contact['individual-name']='Bidlack, Allison' contact.get('organisation-name')='University of Alaska Southeast, Alaska Coastal Rainforest Center'"
8,3e5cce03-ecf7-42d8-87a2-529fc04a7faa,INFO,"Contact missing organization ROR:  contact['individual-name']='Bidlack, Allison' contact['organisation-name']='University of Alaska Southeast, Alaska Coastal Rainforest Center'"
9,3e5cce03-ecf7-42d8-87a2-529fc04a7faa,WARNING,Record isn't accesible via a general public repository
0,997abb81-3b8a-45cb-9d75-b5c507865742,INFO,Title is greater than 60 characters
1,997abb81-3b8a-45cb-9d75-b5c507865742,WARNING,No DOI defined
2,997abb81-3b8a-45cb-9d75-b5c507865742,ERROR,Invalid distributor organisation-name: organization_name='Hakai Geospatial' expects 'Hakai Institute'
3,997abb81-3b8a-45cb-9d75-b5c507865742,WARNING,No funder
4,997abb81-3b8a-45cb-9d75-b5c507865742,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
5,997abb81-3b8a-45cb-9d75-b5c507865742,INFO,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Geospatial'
6,997abb81-3b8a-45cb-9d75-b5c507865742,WARNING,Record isn't accesible via a general public repository
0,0df9f2e1-d2e1-4bb1-8c8a-e847a8dd3204,INFO,No version
1,0df9f2e1-d2e1-4bb1-8c8a-e847a8dd3204,WARNING,No DOI defined
2,0df9f2e1-d2e1-4bb1-8c8a-e847a8dd3204,WARNING,"Contact missing ORCID: contact['individual-name']='Holmes, Keith' contact.get('organisation-name')='Hakai Institute'"
3,0df9f2e1-d2e1-4bb1-8c8a-e847a8dd3204,WARNING,"Contact missing ORCID: contact['individual-name']='Burt, Jenn' contact.get('organisation-name')='Hakai Institute'"
4,0df9f2e1-d2e1-4bb1-8c8a-e847a8dd3204,WARNING,Record isn't accesible via a general public repository
0,47c03f6e-0f8b-414d-a51f-6f9dfb7582dc,ERROR,Record DOI HTTPS link is failling: https://doi.org/10.21966/xtp4-7p91 status_code=404
1,47c03f6e-0f8b-414d-a51f-6f9dfb7582dc,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
2,47c03f6e-0f8b-414d-a51f-6f9dfb7582dc,WARNING,"Contact missing ORCID: contact['individual-name']='Viner, Nick' contact.get('organisation-name')='Hakai Institute'"
3,47c03f6e-0f8b-414d-a51f-6f9dfb7582dc,WARNING,Record isn't accesible via a general public repository
0,2ab8134f-2465-4ed2-8c2f-36381e0fd0e9,INFO,No version
1,2ab8134f-2465-4ed2-8c2f-36381e0fd0e9,WARNING,No DOI defined
2,2ab8134f-2465-4ed2-8c2f-36381e0fd0e9,WARNING,No funder
3,2ab8134f-2465-4ed2-8c2f-36381e0fd0e9,WARNING,"Contact missing ORCID: contact['individual-name']='Technology Team, Geospatial' contact.get('organisation-name')='Hakai Institute'"
4,2ab8134f-2465-4ed2-8c2f-36381e0fd0e9,WARNING,Record isn't accesible via a general public repository
0,7eeba571-1811-433d-9105-7dbd46773261,INFO,Title is greater than 60 characters
1,7eeba571-1811-433d-9105-7dbd46773261,INFO,No version
2,7eeba571-1811-433d-9105-7dbd46773261,WARNING,No funder
